focus_group_subtype,focus_group_subtype_id,doc_no_within_subtype,question_id,question_text,parent_num,parent_answer
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",4,"So I think that for as much as we're used to pen, paper, reading a book, having to really read and learn things and memorize things, I don't think that we're going to be, our world is going to require our children to ever go backwards. So one of the things one of the schools that my kids go to on day one, he shared with us that because the world is the way it is and technology is at our fingertips, they were not going to require that our children memorize anything that they could Google or look up quickly, that they were going to place the value on how do we get them to really understand what the meaning of those things are.

So you can Google that Christopher Columbus sailed in 1492 which we had to painstakingly remember. But now, they're going to have you really think about why did he do that, what was the significance of it. So I do feel that there's something to be said for the fact that they can navigate the internet the way that they do, it does put more onus on us as parents to really make sure that they're on the appropriate sites. But I'm okay with a lot of this technology a long as the teachers are eliciting from them an understanding of what it is that they're looking up and writing down and not just that they're doing it blindly"
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",3,"I wanted to add something. [crosstalk 00:30:14] I think my son has told me that certain websites are blocked from schools laptops and computers. So while they're there and they are supposed to be using the computer for schoolwork, they have that restriction that they can't go on Facebook or Instagram so something that here they can do, so they can't do that in school so there was certain some sort of restriction in school which I don't restrict the computer here"
social_group,4,1,2,"As we look towards hopefully complete return in person to in-person instruction, what parts of using technology for education would you like to see stay and what parts would you like to do away with",1,"The thing is, as far as technology advancing, that's understood but in the real world, when you take an exam or you take any type of certifications, you can't Google at the test site so you didn't memorize anything, googling at that point is completely useless. So some things you have to absorb and some things you have to learn. When I'm in my job, my supervisor asks me for certain things, I can't just Google right there, I have to have the knowledge"
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",3,"Yes, my son is starting 11th grade this year in September. This is the year when they start to discuss college, when they fill out their forms, and they visit colleges. I don't see him or us ready in any way to do this at all. I mean I'm not looking forward to September. I don't even think that they are prepared with the knowledge because they need to take their exams and all of that. It's going to be awful, I'm not very confident about what they have learned this year and last year"
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",2,"I know when my boys went back full time, I had trouble with my older one crying, can I stay home, I don't want to go back to school. So I mean, it was a lot but I wouldn't keep him home because I just knew it was just the fact that you've been home for so long and he just didn't want to go in"
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",2,"Maybe the first two weeks, I was still getting please can I stay home, please don't make me go to school, nobody's there, there's only 10 of us. I don't care if you're the only one, you go and have a great day. See you later"
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",2,"There was a lot of resistance. I mean there was a little bit from the 10-year-old, but once he got to school, he was fine and he never, he once or twice, they're up early at 6:30 so it's an early day for them but once he got in, he was fine. The older one, just like it was easier to stay home and not do your work and you're being held accountable at school, whereas at home, I can only hold you accountable when the emails come in that you're missing all the work. Or that evening at 11:00 when I'm actually able to check it for you and scream like a maniac, you're missing all this work, you didn't do anything today. But you sat behind a computer and basically I guess you're on games or other things. I mean like I said, working parents really got hit hard with this"
social_group,4,1,3,"As we are returning more in person, what challenges do you anticipate for your children in transitioning back to school",4,"I think my son, interestingly enough, my younger two, I think they can't get to school fast enough and that will be in their best interest. My oldest, I think actually has done better, I mean partially because the school has done a really nice job of how they structured it. But I think the social aspect sort of distracted him a lot, and he felt different than everybody, and I think now having the opportunity to do this from home has made him less anxious about everything else and able to then focus more on the work. So I've seen him do better than he has in the past. Now, it could coincide with the fact that he also started taking Vyvanse but I do worry about how he'll feel. And we're moving, so now he's going to start a new school in a new city and be back in school full time"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I can relate because she's a girl. She's looking at social media, taking cute pictures, how cute she is, that's all she does"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I would say during the pandemic, it started out as an outlet, an entertainment, a way to escape somewhat but now, it's just like a hardcore addiction. She does not let that phone go for one second, not even for the bathroom, I've never seen such dependence on that phone which I call the antichrist because I myself limit my time on the computer. I just find it horrible because now it's just more part of her life and it's too much and I can't stop it, she's older now.

But it's really bad because I think she's not even socializing. It's just constantly on the phone, but my daughter focuses on that a lot because of her other issues that she has with socializing so she does it more so on the phone. But I find it very negatively impacting her socialization skills, her academic skills, her verbal skills. Just not communicating because now they text and they're doing all the slang and they're not really communicating like they used to. So I just think it's been negatively impacting on her. And all the fights in our house is because of the iPhone. I hate it, I hate it and there's not much I can do about it because she's already older"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I can only text her, that's the only way. She's downstairs and we only text, that's the only way to communicate. It's no communication. But I consider it for her like her heart, this is like a liver to her. It's always attached to her. And I think it's a sad situation of what we're getting our kids into and I take responsibility, yes, I do, but because my daughter has special needs, she's sharing a pad as well, she wears a couple of implants so focusing, texting, that's how it started with the main communication because that's her whole context of communicating more so. But now, it's a sad world what we're going to with these [inaudible 00:39:36]. I'm sorry, it's just a sad reality and I hate it"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",1,"I'm not even on social media. No one believes me. I am not. I just shop a little bit, I swear to you. I make sure I said no, it's a beautiful day, it's sunny outside, I think it's negative for me to be on the phone. It just makes no sense. All my friends do not want to talk to me because they do not believe I'm not on Facebook, I'm not on TikTok. I got to go to the park to walk my dog, get some air, go shopping. The phone, I hate it. It's bad"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",3,"My son is a boy so there's definitely more gaming. Yes, there was a lot of gaming before the pandemic and there was a lot more to the point that we found him in bed in the middle of the night with a laptop or with a phone playing with friends. So we had to remove all devices for several months, they had to be removed. Only a little laptop for school use. The gaming, it's been a huge distraction and the source of a lot of conflict and had to be physically, literally removed. It was a huge distraction"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",3,"It was but it got worse because we would go to sleep and because he didn't have to wake up at 6:30 in the morning anymore. All he needed to do was wake up 10 minutes before school starts, so he could spend more time playing. And we weren't really noticing that this was happening, that he was awake in the middle of the night with friends playing. We didn't realize so before, he needed some rest, he would be sleepy from waking up at 6:30 in the morning. But during the pandemic, there was no waking up early. 8:00 is not early so he could spend all night at the computer, playing video games and then go to school. So it had to be removed for several months in order to help him sleep and focus and it was the source of a lot of conflict. But it was removed and now it's better because it had to be removed, it was the only way"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",2,"My 10 year old has acquired a new habit, he now knows how to bleep talk thanks to gaming. So if you watch the Disney XD channel, they have people gaming and they bleep out the curses and he literally speaks like that. We didn't realize what it was and then I realized he's mimicking all the shows that bleep the curses out, he mimics that. I guess it's an incredible talent but his phone and his gaming, it's like a drug, it's an addiction. When I take it away, he goes ballistic but"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",2,"I have taken the phone and flung it out the front door and told him, if he's got to get it repaired, he's got to have the money because I'm not paying for it. But if you're going to ignore me, I've lost it, it's a drug"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",2,"And then in the same sense, I guess I'm guilty because they'll sit there and they'll annoy you and annoy you until you either buy them Vbox or you buy them this or you buy them that and just to shut them up because you just can't take it anymore. You're like here's $20, or here's my credit card, go put $20 on for Vbox, I just ... [crosstalk 00:44:13] It's terrible"
social_group,4,1,4,"So let's actually shift the conversation now away from the educational use of technology and talk a little bit about gaming and how just playing games online has impacted your children. So if you guys could share how did your child use gaming before the pandemic, was it something that you had concerns about, and how did that change over the course of the pandemic",4,"So I would say that things are shifting now because more things are opening back up, so sports and dance and what have you are starting to open back up and I think we've all gotten to a place where we're allowing people, them to go outside and play with their friends. But to take a little bit of a different approach when we were early on in the pandemic and they could not safely go see their friends or be outside, even though I don't love the games and what have you, I did appreciate the fact that they were interacting with other children over the games. Because at least then as opposed to just sitting with the video game on the screen by themselves and looking at it all day, they were laughing and playing and yelling and getting excited because there really was no alternative at that point in time.

And since then as things have opened back up, we've gone back to having more conversations about when we have a choice, you always choose the in-person activity to get some fresh air. But the benefit to me during the huge crisis of the pandemic was that it did allow them to interact with other children and not just be completely bored and what have you all day. And [inaudible 00:45:58], I work in a hospital and my husband had left. He doesn't speak to my three children, so they have very long days home alone and that became a comfort to them in a lot of ways too to be able to interact with other children during the day"
social_group,4,1,5,"So now that we're going back to more in-person activities, any thoughts or aspects of social media or gaming that you would like to see stay or any aspects that definitely should go? And I know people have shared this a little bit but any last thoughts",1,"I'm in Jersey so we're still basically in lockdown because two kids had COVID and they locked down again, just when things started to open up. So we're still basically locked down on most activities, so I'm still on standby waiting for that. But we're going to parks, we're going outside, we're in the yard, we're doing other things trying to stay focused until sports and stuff open back up"
social_group,4,1,5,"So now that we're going back to more in-person activities, any thoughts or aspects of social media or gaming that you would like to see stay or any aspects that definitely should go? And I know people have shared this a little bit but any last thoughts",3,"Yeah, I just wanted to say that I think all the technology is here to stay, it's not going to change, it may even get worse but at the end of the day as parents, we need to take control of these things and we need to continue being parents. It's our job and our responsibility so yes, all these distractions are going to be there, gaming, it's going to be there, social media, all of that and I don't expect the world to change for me. I've learned a lot now. I see how social media and technology can be really good and sometimes it can be really bad, too.

So no excuse for me to blame anything other than myself as a parent and how I need to dedicate time to make sure my son is doing his work and getting enough sleep and not playing and things like that. At the end of the day, I take full responsibility for how he's learning and if he's not, then I need to make some changes. I don't know, technology's great. I'm learning accounting right now in front of a screen every day. It's just great and we have so many good things. I can't have that taken away, so we need to regulate it for them and ourselves primarily"
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,2,"I'm just saying... I'm specifying one of my two children, because they couldn't be more different when it comes to this. 
	For her, even textbooks being online is not a good thing. We still requested paper textbooks for her, because anytime she's on a screen it's never really been positive. Smartboards, and things like that at school aside, because obviously those are technology and I think they're positive. She literally... 
	Our school went to complete Zoom, like most did... although we went faster than I know some districts did. On Friday school was closed and on Monday school was on Zoom. They the whole time had run it the full day, just exactly like it would be in school, which I know increases the Zoom fatigue, but for her... She shut down. She stopped doing any work. She stopped doing anything. She would sign in to her Zooms, but it was like she wasn't even there. She would have other screens open and other devices open. She'd be on Buzzfeed or something else. She would show up to extracurriculars that were on Zoom, but she'd do the same thing. She was not present. She wasn't present in our family. She wasn't present in anything. She just completely shut down"
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,2,"I think that she was scared. I think that she does not like not having that human, true, eye-to-eye contact. She really needs that. She needs people to bring her back, focused, and pay attention to her in a real way that you can't get on Zoom. And I think there are too many distractions. There are too many other tabs that are really, really, enticing."
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,3,"I think before Covid, my son learned how to use technology to support him in his work, to fill in the gaps of knowledge. I put... all my answers, I put both positive and negative. That was before Covid. Technology overall allows him to be exposed to things before they're mature enough to handle, anyways. That's a negative. Everything I see has positives and negatives. 
	Once Covid started... He has ADHD, so being in the classroom with the other kids was an automatic distraction. The teachers were always, ""He can't pay attention. He can't sit still."" It was always something. 
	Learning at home, I was able to... That first semester, last spring, I was able to sit right next to him. Oh, okay. We're going to work. I'm the power, you know? I was able to show him better habits of learning and work, which he was more independent this past fall. He did better with the computer. I think being out of the classroom and at home cut some of the distractions. He was able to focus a bit better to see exactly what was impeding his progress in the classroom, and what wasn't. That was a positive. 
	I think the entertainment systems, like the Xbox and... The Xbox was just entertainment, because you can't go outside. It was a form of entertainment for him. On a positive note, the phone gave him access to his friends so he didn't feel as isolated. [crosstalk 00:17:22] Those were the positive aspects of [crosstalk 00:17:24]. He's a social kid"
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,4,"Who is 20. He's at community college. Right before Covid started he was doing... it would have been his second semester of his freshman year. He started having bad anxiety, he sometimes gets... in front of people he gets a lot of anxiety... around new situations... He didn't want to finish school. He wanted to take a semester break. He had a thing about being in front of people he didn't know, and not knowing what he was capable of. So he took a break. 
	Then in the fall, when it switched to... the only choice was remote, or online learning, he's like, ""Okay, I'll give it a shot."" He actually was very successful. He did really well. The teachers were... He also only took three classes instead of four or five, to make it easier. The teachers were accommodating, and he was able to go at his own pace. It was better because he didn't even have to... they don't have to show their faces on Zoom. He got a good, positive, outcome. He actually went back again this spring, and he's doing really well. That's where I think, in his case, it was positive to have class online. 
	I would completely disagree for my other two kids in high school. Absolutely not. They take advantage of being at home and having their devices. But anyway... The positive for Parent 4, Child 1 was that he could actually go back to school and not have to feel intimidated or anxious around other people. 
	The other positive for him is, in between this, he also got a job through DoorDash, and now Uber Eats, where he is driving part time. Again, doesn't have to really socialize with too much people. A lot of people just have the drop off deliveries. Enough where he's feeling more comfortable when he grabs the food, or says thank you. It's helped him a lot, and the technology is how he takes the orders. It's all through the phone. He has to correspond through the phone, and if he has difficulties he has to go through their help desk online. It's really helped him become very independent, and very self-sufficient. He's grown tremendously in terms of his self esteem, just doing these two things and having the ability to do that just in the last six months. I guess that's the biggest positive I can say that came out of this. Among other things"
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,4,"He's already panicked about going back in the fall. He doesn't know if he wants to go back now that it's back in person again, but that's another conversation"
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,1,"I've seen benefits with my son, Parent 1, Child 1, being that... In 2019/2018 we were both overwhelmed with all the papers that the school were giving and sending home. It was just overwhelming to even look at it. Now that everything is organized on the computer that he has from school, it's just a click away. It's either multiple choice, or fill-in, and he gets it done. 
	Now he's in high school and I feel that I can help him more. Meaning at the end of the quarter I can see what he's missing, and I can, myself, tell him, ""Parent 1, Child 1, get this done. You're missing this, this, and this."" I can sit next to him and watch him get it done, and check up on him. Also, I communicate regularly with his teachers to make sure that he'll pass on to the 10th grade. 
	In the 5th grade, he got left back. Yes, because it was just too much. Too much paper. Too much everything. Too overwhelming. In class, he would fall asleep. Here he has no choice. I'm here. I'm home. I'm going to be barging in his room like, ""What are you doing?"" I can check up on him. 
	I also feel like he likes it more. He doesn't... he has not complained at all about him wanting to go back to school. I do have him in hybrid, where he goes twice a week, which is good. He needs to get moving. He's a little bit husky. That's a negative that I find in not going to school. Not being able to mobilize and get your steps in. 
	Yeah... that's a benefit"
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,1,"Then another negative is not getting his steps in, and he's husky. Another thing is not socializing. Not making new friends. When he was in the 5th grade, 6th grade, 7th grade, 8th grade, he had so many friends. I would hear him on the phone... or he would be like, ""Mom, I'm going to go out to eat with my friends from school."" Now that's gone. It bothers me, because now he'd on his PlayStation all the time. All the time. Now you hear him... he's talked to his friends only virtually, never physically, which I believe is important. 
	That's pretty much it. It's hard to get him out of the house too, on a regular day basis. I try to take him to the gym, or take him outside to get some sun. His vitamin D is very low. It just scares me sometimes. I don't know. It's hard to also make him take a vitamin D pill. Those are my concerns. His health, socializing... I don't want him to have anxiety when he's back in the public and everybody's back in school. The rush... the rat race, the trains, the bus. He takes the bus, by himself, to school. That's pretty much it. 
	But I like it. I like it because he has a chance to pass his classes, and I can see everything that's happening because it's right there on the computer"
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",1,"Yes I can say it, because I already have it in my head and I [crosstalk 00:25:38] anxiety of meeting new kids, his new classmates, and the anxiety of making new friends, if they're going to like him. Things that all of us go through as humans, but he's 16. I don't want him to be peer pressured something to just fit in a group. I want it to happen organically, but it hasn't... It's just hard"
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",1,"One more thing is that at his school they're doing the Covid testing, through a [inaudible 00:26:21], which is okay with me. They wear masks. I guess it's all good on my side. As far as Covid"
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",2,"I can tell you that my daughter is actually back in school full time. Despite that, she's concerned because more kids keep coming back. First of all, I think they need to learn to be social in the manner that they were before. I think they've lost that skill. They have to re-find their comfort and figure that out. 
	I also think there's definitely an underlining sense of fear, or nerves, depending on the kid. For a kid like mine, it's fear. Some are just nervous about interacting in a close physical space even though there are masks, and some people are being tested and everything. An extra kid showed up in Math and they put all the seating closer together. Everybody in the Math class was so uneasy. Teacher and kids. They felt too close to each other because now they have this whole mentality that that's potentially dangerous. That's not going to go away in a minute. Next year they're all going to be back in school, and they're going to be closer together. They have to figure out how to navigate all that again, which I think is a definite challenge"
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",3,"I think with my son, he's asking... Right now he's in a smaller school, but he's asking when he goes back, can he go to one of the big, huge, schools on Staten Island? I'm worried that if we do put him in a larger school that he'll lose some of the gains that he's made as far as his academics are concerned. 
	A counter to that, I can see the maturity that he has... I can see his growth over this last year, so I wonder how he's going to handle big school, small school, whatever it is"
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",4,"Yeah. Again, the younger one I'm not concerned about. He needs to be in school. 
	The older one that I was talking about that has the anxiety... They all have different forms, but the one who is worried about going back to school in the fall and not even sure if he wants to go back. I don't think it's because of the programming. I think it's because of the social component. He went to a smaller out-of-district private school. He knew everybody there. He felt popular. He felt comfortable being around people. Put him in a bigger environment... he's very nervous about that. 
	I've been trying to reassure him that now that he's selected his major, and he only has major courses left, it's going to be the same people he knows. He's starting to see that. They did have to go in yesterday, and they had to go in a couple weeks ago... It's a photography major. He even came home and felt comfortable because he had met some of the people in person. He's like, ""These people, some of them have all four classes with me this semester."" He's finding that some of them are probably going to take the same classes in the fall because they're only offered in the fall... certain ones.
	I'm hoping I can coax/urge him, encourage him to go, but I do see he keeps putting it off. He's like, ""I don't know. I'm not really sure. I haven't decided what I want to do yet."" He's 20. You want to have him make his own choices as an adult, but yet he's an immature 20 year old, an inexperienced 20 year old. I almost feel like I have to push him in the direction... not that I want him to go, necessarily... but where I think he's capable of going but he doesn't quite see that yet. That's the challenges that I have"
